Territorio;Edad;Medida;Sexo;Valor;
Albuñol;De 0 a 4 años;Emigraciones;Mujeres;1;
Albuñol;De 5 a 9 años;Emigraciones;Hombres;4;
Albuñol;De 5 a 9 años;Emigraciones;Mujeres;6;
Albuñol;De 10 a 14 años;Emigraciones;Hombres;3;
Albuñol;De 10 a 14 años;Emigraciones;Mujeres;4;
Albuñol;De 15 a 19 años;Emigraciones;Hombres;6;
Albuñol;De 15 a 19 años;Emigraciones;Mujeres;6;
Albuñol;De 20 a 24 años;Emigraciones;Hombres;20;
Albuñol;De 20 a 24 años;Emigraciones;Mujeres;9;
Albuñol;De 25 a 29 años;Emigraciones;Hombres;55;
Albuñol;De 25 a 29 años;Emigraciones;Mujeres;20;
Albuñol;De 30 a 34 años;Emigraciones;Hombres;48;
Albuñol;De 30 a 34 años;Emigraciones;Mujeres;20;
Albuñol;De 35 a 39 años;Emigraciones;Hombres;52;
Albuñol;De 35 a 39 años;Emigraciones;Mujeres;19;
Albuñol;De 40 a 44 años;Emigraciones;Hombres;29;
Albuñol;De 40 a 44 años;Emigraciones;Mujeres;13;
Albuñol;De 45 a 49 años;Emigraciones;Hombres;18;
Albuñol;De 45 a 49 años;Emigraciones;Mujeres;13;
Albuñol;De 50 a 54 años;Emigraciones;Hombres;13;
Albuñol;De 50 a 54 años;Emigraciones;Mujeres;10;
Albuñol;De 55 a 59 años;Emigraciones;Hombres;5;
Albuñol;De 55 a 59 años;Emigraciones;Mujeres;8;
Albuñol;De 60 a 64 años;Emigraciones;Hombres;5;
Albuñol;De 60 a 64 años;Emigraciones;Mujeres;4;
Albuñol;De 65 y más años;Emigraciones;Hombres;8;
Albuñol;De 65 y más años;Emigraciones;Mujeres;12;
Albuñol;TOTAL;Emigraciones;Hombres;272;
Albuñol;TOTAL;Emigraciones;Mujeres;145;
Albuñuelas;De 0 a 4 años;Emigraciones;Hombres;1;
Albuñuelas;De 0 a 4 años;Emigraciones;Mujeres;-;
Albuñuelas;De 5 a 9 años;Emigraciones;Hombres;-;
Albuñuelas;De 5 a 9 años;Emigraciones;Mujeres;-;
Albuñuelas;De 10 a 14 años;Emigraciones;Hombres;-;
Albuñuelas;De 10 a 14 años;Emigraciones;Mujeres;-;
Albuñuelas;De 15 a 19 años;Emigraciones;Hombres;-;
Albuñuelas;De 15 a 19 años;Emigraciones;Mujeres;1;
Albuñuelas;De 20 a 24 años;Emigraciones;Hombres;2;
Albuñuelas;De 20 a 24 años;Emigraciones;Mujeres;3;
Albuñuelas;De 25 a 29 años;Emigraciones;Hombres;1;
Albuñuelas;De 25 a 29 años;Emigraciones;Mujeres;2;
Albuñuelas;De 30 a 34 años;Emigraciones;Hombres;3;
Albuñuelas;De 30 a 34 años;Emigraciones;Mujeres;3;
Albuñuelas;De 35 a 39 años;Emigraciones;Hombres;4;
Albuñuelas;De 35 a 39 años;Emigraciones;Mujeres;2;
Albuñuelas;De 40 a 44 años;Emigraciones;Hombres;1;
Albuñuelas;De 40 a 44 años;Emigraciones;Mujeres;1;
Albuñuelas;De 45 a 49 años;Emigraciones;Hombres;-;
Albuñuelas;De 45 a 49 años;Emigraciones;Mujeres;1;
Albuñuelas;De 50 a 54 años;Emigraciones;Hombres;2;
Albuñuelas;De 50 a 54 años;Emigraciones;Mujeres;1;
Albuñuelas;De 55 a 59 años;Emigraciones;Hombres;-;
Albuñuelas;De 55 a 59 años;Emigraciones;Mujeres;1;
Albuñuelas;De 60 a 64 años;Emigraciones;Hombres;1;
Albuñuelas;De 60 a 64 años;Emigraciones;Mujeres;1;
Albuñuelas;De 65 y más años;Emigraciones;Hombres;1;
Albuñuelas;De 65 y más años;Emigraciones;Mujeres;4;
Albuñuelas;TOTAL;Emigraciones;Hombres;16;
Albuñuelas;TOTAL;Emigraciones;Mujeres;20;
Aldeire;De 0 a 4 años;Emigraciones;Hombres;3;
Aldeire;De 0 a 4 años;Emigraciones;Mujeres;1;
Aldeire;De 5 a 9 años;Emigraciones;Hombres;1;
Aldeire;De 5 a 9 años;Emigraciones;Mujeres;-;
Aldeire;De 10 a 14 años;Emigraciones;Hombres;1;
Aldeire;De 10 a 14 años;Emigraciones;Mujeres;1;
Aldeire;De 15 a 19 años;Emigraciones;Hombres;-;
Aldeire;De 15 a 19 años;Emigraciones;Mujeres;3;
Aldeire;De 20 a 24 años;Emigraciones;Hombres;-;
Aldeire;De 20 a 24 años;Emigraciones;Mujeres;-;
Aldeire;De 25 a 29 años;Emigraciones;Hombres;-;
Aldeire;De 25 a 29 años;Emigraciones;Mujeres;1;
Aldeire;De 30 a 34 años;Emigraciones;Hombres;-;
Aldeire;De 30 a 34 años;Emigraciones;Mujeres;3;
Aldeire;De 35 a 39 años;Emigraciones;Hombres;1;
Aldeire;De 35 a 39 años;Emigraciones;Mujeres;3;
Aldeire;De 40 a 44 años;Emigraciones;Hombres;3;
Aldeire;De 40 a 44 años;Emigraciones;Mujeres;3;
Aldeire;De 45 a 49 años;Emigraciones;Hombres;-;
Aldeire;De 45 a 49 años;Emigraciones;Mujeres;-;
Aldeire;De 50 a 54 años;Emigraciones;Hombres;-;
Aldeire;De 50 a 54 años;Emigraciones;Mujeres;-;
Aldeire;De 55 a 59 años;Emigraciones;Hombres;2;
Aldeire;De 55 a 59 años;Emigraciones;Mujeres;2;
Aldeire;De 60 a 64 años;Emigraciones;Hombres;1;
Aldeire;De 60 a 64 años;Emigraciones;Mujeres;1;
Aldeire;De 65 y más años;Emigraciones;Hombres;3;
Aldeire;De 65 y más años;Emigraciones;Mujeres;1;
Aldeire;TOTAL;Emigraciones;Hombres;15;
Aldeire;TOTAL;Emigraciones;Mujeres;19;
Alfacar;De 0 a 4 años;Emigraciones;Hombres;8;
Alfacar;De 0 a 4 años;Emigraciones;Mujeres;9;
Alfacar;De 5 a 9 años;Emigraciones;Hombres;7;
Alfacar;De 5 a 9 años;Emigraciones;Mujeres;5;
Alfacar;De 10 a 14 años;Emigraciones;Hombres;3;
Alfacar;De 10 a 14 años;Emigraciones;Mujeres;2;
Alfacar;De 15 a 19 años;Emigraciones;Hombres;3;
Alfacar;De 15 a 19 años;Emigraciones;Mujeres;1;
Alfacar;De 20 a 24 años;Emigraciones;Hombres;7;
Alfacar;De 20 a 24 años;Emigraciones;Mujeres;8;
Alfacar;De 25 a 29 años;Emigraciones;Hombres;8;
Alfacar;De 25 a 29 años;Emigraciones;Mujeres;13;
Alfacar;De 30 a 34 años;Emigraciones;Hombres;19;
Alfacar;De 30 a 34 años;Emigraciones;Mujeres;15;
Alfacar;De 35 a 39 años;Emigraciones;Hombres;11;
Alfacar;De 35 a 39 años;Emigraciones;Mujeres;11;
Alfacar;De 40 a 44 años;Emigraciones;Hombres;9;
Alfacar;De 40 a 44 años;Emigraciones;Mujeres;7;
Alfacar;De 45 a 49 años;Emigraciones;Hombres;6;
Alfacar;De 45 a 49 años;Emigraciones;Mujeres;6;
Alfacar;De 50 a 54 años;Emigraciones;Hombres;6;
Alfacar;De 50 a 54 años;Emigraciones;Mujeres;5;
Alfacar;De 55 a 59 años;Emigraciones;Hombres;3;
Alfacar;De 55 a 59 años;Emigraciones;Mujeres;8;
Alfacar;De 60 a 64 años;Emigraciones;Hombres;10;
Alfacar;De 60 a 64 años;Emigraciones;Mujeres;5;
Alfacar;De 65 y más años;Emigraciones;Hombres;5;
Alfacar;De 65 y más años;Emigraciones;Mujeres;5;
Alfacar;TOTAL;Emigraciones;Hombres;105;
Alfacar;TOTAL;Emigraciones;Mujeres;100;
Algarinejo;De 0 a 4 años;Emigraciones;Hombres;1;
Algarinejo;De 0 a 4 años;Emigraciones;Mujeres;2;
Algarinejo;De 5 a 9 años;Emigraciones;Hombres;5;
Algarinejo;De 5 a 9 años;Emigraciones;Mujeres;2;
Algarinejo;De 10 a 14 años;Emigraciones;Hombres;6;
Algarinejo;De 10 a 14 años;Emigraciones;Mujeres;1;
Algarinejo;De 15 a 19 años;Emigraciones;Hombres;3;
Algarinejo;De 15 a 19 años;Emigraciones;Mujeres;-;
Algarinejo;De 20 a 24 años;Emigraciones;Hombres;3;
Algarinejo;De 20 a 24 años;Emigraciones;Mujeres;4;
Algarinejo;De 25 a 29 años;Emigraciones;Hombres;6;
Algarinejo;De 25 a 29 años;Emigraciones;Mujeres;7;
Algarinejo;De 30 a 34 años;Emigraciones;Hombres;2;
Algarinejo;De 30 a 34 años;Emigraciones;Mujeres;3;
Algarinejo;De 35 a 39 años;Emigraciones;Hombres;3;
Algarinejo;De 35 a 39 años;Emigraciones;Mujeres;6;
Algarinejo;De 40 a 44 años;Emigraciones;Hombres;5;
Algarinejo;De 40 a 44 años;Emigraciones;Mujeres;6;
Algarinejo;De 45 a 49 años;Emigraciones;Hombres;4;
Algarinejo;De 45 a 49 años;Emigraciones;Mujeres;7;
Algarinejo;De 50 a 54 años;Emigraciones;Hombres;3;
Algarinejo;De 50 a 54 años;Emigraciones;Mujeres;5;
Algarinejo;De 55 a 59 años;Emigraciones;Hombres;1;
Algarinejo;De 55 a 59 años;Emigraciones;Mujeres;3;
Algarinejo;De 60 a 64 años;Emigraciones;Hombres;1;
Algarinejo;De 60 a 64 años;Emigraciones;Mujeres;2;
Algarinejo;De 65 y más años;Emigraciones;Hombres;11;
Algarinejo;De 65 y más años;Emigraciones;Mujeres;13;
Algarinejo;TOTAL;Emigraciones;Hombres;54;
Algarinejo;TOTAL;Emigraciones;Mujeres;61;
Alhama de Granada;De 0 a 4 años;Emigraciones;Hombres;5;
Alhama de Granada;De 0 a 4 años;Emigraciones;Mujeres;6;
Alhama de Granada;De 5 a 9 años;Emigraciones;Hombres;5;
Alhama de Granada;De 5 a 9 años;Emigraciones;Mujeres;4;
Alhama de Granada;De 10 a 14 años;Emigraciones;Hombres;9;
Alhama de Granada;De 10 a 14 años;Emigraciones;Mujeres;2;
Alhama de Granada;De 15 a 19 años;Emigraciones;Hombres;10;
Alhama de Granada;De 15 a 19 años;Emigraciones;Mujeres;9;
Alhama de Granada;De 20 a 24 años;Emigraciones;Hombres;9;
Alhama de Granada;De 20 a 24 años;Emigraciones;Mujeres;11;
Alhama de Granada;De 25 a 29 años;Emigraciones;Hombres;10;
Alhama de Granada;De 25 a 29 años;Emigraciones;Mujeres;19;
Alhama de Granada;De 30 a 34 años;Emigraciones;Hombres;21;
Alhama de Granada;De 30 a 34 años;Emigraciones;Mujeres;14;
Alhama de Granada;De 35 a 39 años;Emigraciones;Hombres;16;
Alhama de Granada;De 35 a 39 años;Emigraciones;Mujeres;12;
Alhama de Granada;De 40 a 44 años;Emigraciones;Hombres;25;
Alhama de Granada;De 40 a 44 años;Emigraciones;Mujeres;8;
Alhama de Granada;De 45 a 49 años;Emigraciones;Hombres;15;
Alhama de Granada;De 45 a 49 años;Emigraciones;Mujeres;8;
Alhama de Granada;De 50 a 54 años;Emigraciones;Hombres;19;
Alhama de Granada;De 50 a 54 años;Emigraciones;Mujeres;6;
Alhama de Granada;De 55 a 59 años;Emigraciones;Hombres;7;
Alhama de Granada;De 55 a 59 años;Emigraciones;Mujeres;4;
Alhama de Granada;De 60 a 64 años;Emigraciones;Hombres;7;
Alhama de Granada;De 60 a 64 años;Emigraciones;Mujeres;3;
Alhama de Granada;De 65 y más años;Emigraciones;Hombres;12;
Alhama de Granada;De 65 y más años;Emigraciones;Mujeres;12;
Alhama de Granada;TOTAL;Emigraciones;Hombres;170;
Alhama de Granada;TOTAL;Emigraciones;Mujeres;118;
Alhendín;De 0 a 4 años;Emigraciones;Hombres;25;
Alhendín;De 0 a 4 años;Emigraciones;Mujeres;15;
Alhendín;De 5 a 9 años;Emigraciones;Hombres;20;
Alhendín;De 5 a 9 años;Emigraciones;Mujeres;22;
Alhendín;De 10 a 14 años;Emigraciones;Hombres;17;
Alhendín;De 10 a 14 años;Emigraciones;Mujeres;24;
Alhendín;De 15 a 19 años;Emigraciones;Hombres;14;
Alhendín;De 15 a 19 años;Emigraciones;Mujeres;10;
Alhendín;De 20 a 24 años;Emigraciones;Hombres;22;
Alhendín;De 20 a 24 años;Emigraciones;Mujeres;28;
Alhendín;De 25 a 29 años;Emigraciones;Hombres;30;
Alhendín;De 25 a 29 años;Emigraciones;Mujeres;48;
Alhendín;De 30 a 34 años;Emigraciones;Hombres;35;
Alhendín;De 30 a 34 años;Emigraciones;Mujeres;44;
Alhendín;De 35 a 39 años;Emigraciones;Hombres;39;
Alhendín;De 35 a 39 años;Emigraciones;Mujeres;45;
Alhendín;De 40 a 44 años;Emigraciones;Hombres;40;
Alhendín;De 40 a 44 años;Emigraciones;Mujeres;27;
Alhendín;De 45 a 49 años;Emigraciones;Hombres;28;
Alhendín;De 45 a 49 años;Emigraciones;Mujeres;20;
Alhendín;De 50 a 54 años;Emigraciones;Hombres;22;
Alhendín;De 50 a 54 años;Emigraciones;Mujeres;11;
Alhendín;De 55 a 59 años;Emigraciones;Hombres;10;
Alhendín;De 55 a 59 años;Emigraciones;Mujeres;6;
Alhendín;De 60 a 64 años;Emigraciones;Hombres;8;
Alhendín;De 60 a 64 años;Emigraciones;Mujeres;11;
Alhendín;De 65 y más años;Emigraciones;Hombres;18;
Alhendín;De 65 y más años;Emigraciones;Mujeres;22;
Alhendín;TOTAL;Emigraciones;Hombres;328;
Alhendín;TOTAL;Emigraciones;Mujeres;333;
Alicún de Ortega;De 0 a 4 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 0 a 4 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 5 a 9 años;Emigraciones;Hombres;1;
Alicún de Ortega;De 5 a 9 años;Emigraciones;Mujeres;-;
Alicún de Ortega;De 10 a 14 años;Emigraciones;Hombres;1;
Alicún de Ortega;De 10 a 14 años;Emigraciones;Mujeres;-;
Alicún de Ortega;De 15 a 19 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 15 a 19 años;Emigraciones;Mujeres;-;
Alicún de Ortega;De 20 a 24 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 20 a 24 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 25 a 29 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 25 a 29 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 30 a 34 años;Emigraciones;Hombres;1;
Alicún de Ortega;De 30 a 34 años;Emigraciones;Mujeres;2;
Alicún de Ortega;De 35 a 39 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 35 a 39 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 40 a 44 años;Emigraciones;Hombres;1;
Alicún de Ortega;De 40 a 44 años;Emigraciones;Mujeres;-;
Alicún de Ortega;De 45 a 49 años;Emigraciones;Hombres;2;
Alicún de Ortega;De 45 a 49 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 50 a 54 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 50 a 54 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 55 a 59 años;Emigraciones;Hombres;-;
Alicún de Ortega;De 55 a 59 años;Emigraciones;Mujeres;1;
Alicún de Ortega;De 60 a 64 años;Emigraciones;Hombres;1;
Alicún de Ortega;De 60 a 64 años;Emigraciones;Mujeres;-;
Alicún de Ortega;De 65 y más años;Emigraciones;Hombres;-;
Alicún de Ortega;De 65 y más años;Emigraciones;Mujeres;3;
Alicún de Ortega;TOTAL;Emigraciones;Hombres;7;
Alicún de Ortega;TOTAL;Emigraciones;Mujeres;12;
Almegíjar;De 0 a 4 años;Emigraciones;Hombres;2;
Almegíjar;De 0 a 4 años;Emigraciones;Mujeres;1;
Almegíjar;De 5 a 9 años;Emigraciones;Hombres;-;
Almegíjar;De 5 a 9 años;Emigraciones;Mujeres;2;
Almegíjar;De 10 a 14 años;Emigraciones;Hombres;-;
Almegíjar;De 10 a 14 años;Emigraciones;Mujeres;1;
Almegíjar;De 15 a 19 años;Emigraciones;Hombres;1;
Almegíjar;De 15 a 19 años;Emigraciones;Mujeres;-;
Almegíjar;De 20 a 24 años;Emigraciones;Hombres;1;
Almegíjar;De 20 a 24 años;Emigraciones;Mujeres;1;
Almegíjar;De 25 a 29 años;Emigraciones;Hombres;-;
Almegíjar;De 25 a 29 años;Emigraciones;Mujeres;3;
Almegíjar;De 30 a 34 años;Emigraciones;Hombres;1;
Almegíjar;De 30 a 34 años;Emigraciones;Mujeres;-;
Almegíjar;De 35 a 39 años;Emigraciones;Hombres;1;
Almegíjar;De 35 a 39 años;Emigraciones;Mujeres;1;
Almegíjar;De 40 a 44 años;Emigraciones;Hombres;-;
Almegíjar;De 40 a 44 años;Emigraciones;Mujeres;3;
Almegíjar;De 45 a 49 años;Emigraciones;Hombres;2;
Almegíjar;De 45 a 49 años;Emigraciones;Mujeres;1;
Almegíjar;De 50 a 54 años;Emigraciones;Hombres;3;
Almegíjar;De 50 a 54 años;Emigraciones;Mujeres;-;
Almegíjar;De 55 a 59 años;Emigraciones;Hombres;2;
Almegíjar;De 55 a 59 años;Emigraciones;Mujeres;1;
Almegíjar;De 60 a 64 años;Emigraciones;Hombres;2;
Almegíjar;De 60 a 64 años;Emigraciones;Mujeres;1;
Almegíjar;De 65 y más años;Emigraciones;Hombres;1;
Almegíjar;De 65 y más años;Emigraciones;Mujeres;4;
Almegíjar;TOTAL;Emigraciones;Hombres;16;
Almegíjar;TOTAL;Emigraciones;Mujeres;19;
Almuñécar;De 0 a 4 años;Emigraciones;Hombres;29;
Almuñécar;De 0 a 4 años;Emigraciones;Mujeres;28;
Almuñécar;De 5 a 9 años;Emigraciones;Hombres;35;
Almuñécar;De 5 a 9 años;Emigraciones;Mujeres;36;
Almuñécar;De 10 a 14 años;Emigraciones;Hombres;26;
Almuñécar;De 10 a 14 años;Emigraciones;Mujeres;24;
Almuñécar;De 15 a 19 años;Emigraciones;Hombres;63;
Almuñécar;De 15 a 19 años;Emigraciones;Mujeres;22;
Almuñécar;De 20 a 24 años;Emigraciones;Hombres;136;
Almuñécar;De 20 a 24 años;Emigraciones;Mujeres;64;
Almuñécar;De 25 a 29 años;Emigraciones;Hombres;75;
Almuñécar;De 25 a 29 años;Emigraciones;Mujeres;68;
Almuñécar;De 30 a 34 años;Emigraciones;Hombres;51;
Almuñécar;De 30 a 34 años;Emigraciones;Mujeres;55;
Almuñécar;De 35 a 39 años;Emigraciones;Hombres;57;
Almuñécar;De 35 a 39 años;Emigraciones;Mujeres;67;
Almuñécar;De 40 a 44 años;Emigraciones;Hombres;65;
Almuñécar;De 40 a 44 años;Emigraciones;Mujeres;52;
Almuñécar;De 45 a 49 años;Emigraciones;Hombres;67;
Almuñécar;De 45 a 49 años;Emigraciones;Mujeres;61;
Almuñécar;De 50 a 54 años;Emigraciones;Hombres;58;
Almuñécar;De 50 a 54 años;Emigraciones;Mujeres;49;
Almuñécar;De 55 a 59 años;Emigraciones;Hombres;56;
Almuñécar;De 55 a 59 años;Emigraciones;Mujeres;45;
Almuñécar;De 60 a 64 años;Emigraciones;Hombres;52;
Almuñécar;De 60 a 64 años;Emigraciones;Mujeres;52;
Almuñécar;De 65 y más años;Emigraciones;Hombres;196;
Almuñécar;De 65 y más años;Emigraciones;Mujeres;179;
Almuñécar;TOTAL;Emigraciones;Hombres;966;
Almuñécar;TOTAL;Emigraciones;Mujeres;802;
Alpujarra de la Sierra;De 0 a 4 años;Emigraciones;Hombres;2;
Alpujarra de la Sierra;De 0 a 4 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 5 a 9 años;Emigraciones;Hombres;-;
Alpujarra de la Sierra;De 5 a 9 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 10 a 14 años;Emigraciones;Hombres;1;
Alpujarra de la Sierra;De 10 a 14 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 15 a 19 años;Emigraciones;Hombres;1;
Alpujarra de la Sierra;De 15 a 19 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 20 a 24 años;Emigraciones;Hombres;3;
Alpujarra de la Sierra;De 20 a 24 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 25 a 29 años;Emigraciones;Hombres;10;
Alpujarra de la Sierra;De 25 a 29 años;Emigraciones;Mujeres;2;
Alpujarra de la Sierra;De 30 a 34 años;Emigraciones;Hombres;3;
Alpujarra de la Sierra;De 30 a 34 años;Emigraciones;Mujeres;5;
Alpujarra de la Sierra;De 35 a 39 años;Emigraciones;Hombres;4;
Alpujarra de la Sierra;De 35 a 39 años;Emigraciones;Mujeres;2;
Alpujarra de la Sierra;De 40 a 44 años;Emigraciones;Hombres;5;
Alpujarra de la Sierra;De 40 a 44 años;Emigraciones;Mujeres;3;
Alpujarra de la Sierra;De 45 a 49 años;Emigraciones;Hombres;6;
Alpujarra de la Sierra;De 45 a 49 años;Emigraciones;Mujeres;1;
Alpujarra de la Sierra;De 50 a 54 años;Emigraciones;Hombres;5;
Alpujarra de la Sierra;De 50 a 54 años;Emigraciones;Mujeres;2;
Alpujarra de la Sierra;De 55 a 59 años;Emigraciones;Hombres;2;
Alpujarra de la Sierra;De 55 a 59 años;Emigraciones;Mujeres;4;
Alpujarra de la Sierra;De 60 a 64 años;Emigraciones;Hombres;-;
Alpujarra de la Sierra;De 60 a 64 años;Emigraciones;Mujeres;-;
Alpujarra de la Sierra;De 65 y más años;Emigraciones;Hombres;6;
Alpujarra de la Sierra;De 65 y más años;Emigraciones;Mujeres;4;
Alpujarra de la Sierra;TOTAL;Emigraciones;Hombres;48;
Alpujarra de la Sierra;TOTAL;Emigraciones;Mujeres;28;
Alquife;De 0 a 4 años;Emigraciones;Hombres;2;
Alquife;De 0 a 4 años;Emigraciones;Mujeres;-;
Alquife;De 5 a 9 años;Emigraciones;Hombres;1;
Alquife;De 5 a 9 años;Emigraciones;Mujeres;-;
Alquife;De 10 a 14 años;Emigraciones;Hombres;2;
Alquife;De 10 a 14 años;Emigraciones;Mujeres;1;
Alquife;De 15 a 19 años;Emigraciones;Hombres;1;
Alquife;De 15 a 19 años;Emigraciones;Mujeres;-;
Alquife;De 20 a 24 años;Emigraciones;Hombres;1;
Alquife;De 20 a 24 años;Emigraciones;Mujeres;2;
Alquife;De 25 a 29 años;Emigraciones;Hombres;2;
Alquife;De 25 a 29 años;Emigraciones;Mujeres;2;
Alquife;De 30 a 34 años;Emigraciones;Hombres;3;
Alquife;De 30 a 34 años;Emigraciones;Mujeres;2;
Alquife;De 35 a 39 años;Emigraciones;Hombres;2;
Alquife;De 35 a 39 años;Emigraciones;Mujeres;2;
Alquife;De 40 a 44 años;Emigraciones;Hombres;2;
Alquife;De 40 a 44 años;Emigraciones;Mujeres;1;
Alquife;De 45 a 49 años;Emigraciones;Hombres;5;
Alquife;De 45 a 49 años;Emigraciones;Mujeres;1;
Alquife;De 50 a 54 años;Emigraciones;Hombres;4;
Alquife;De 50 a 54 años;Emigraciones;Mujeres;1;
Alquife;De 55 a 59 años;Emigraciones;Hombres;1;
Alquife;De 55 a 59 años;Emigraciones;Mujeres;1;
Alquife;De 60 a 64 años;Emigraciones;Hombres;-;
Alquife;De 60 a 64 años;Emigraciones;Mujeres;-;
Alquife;De 65 y más años;Emigraciones;Hombres;2;
Alquife;De 65 y más años;Emigraciones;Mujeres;1;
Alquife;TOTAL;Emigraciones;Hombres;28;
Alquife;TOTAL;Emigraciones;Mujeres;14;
Arenas del Rey;De 0 a 4 años;Emigraciones;Hombres;-;
Arenas del Rey;De 0 a 4 años;Emigraciones;Mujeres;2;
Arenas del Rey;De 5 a 9 años;Emigraciones;Hombres;-;
Arenas del Rey;De 5 a 9 años;Emigraciones;Mujeres;-;
Arenas del Rey;De 10 a 14 años;Emigraciones;Hombres;-;
Arenas del Rey;De 10 a 14 años;Emigraciones;Mujeres;1;
Arenas del Rey;De 15 a 19 años;Emigraciones;Hombres;1;
Arenas del Rey;De 15 a 19 años;Emigraciones;Mujeres;-;
Arenas del Rey;De 20 a 24 años;Emigraciones;Hombres;2;
Arenas del Rey;De 20 a 24 años;Emigraciones;Mujeres;3;
Arenas del Rey;De 25 a 29 años;Emigraciones;Hombres;7;
Arenas del Rey;De 25 a 29 años;Emigraciones;Mujeres;1;
Arenas del Rey;De 30 a 34 años;Emigraciones;Hombres;2;
Arenas del Rey;De 30 a 34 años;Emigraciones;Mujeres;5;
Arenas del Rey;De 35 a 39 años;Emigraciones;Hombres;2;
Arenas del Rey;De 35 a 39 años;Emigraciones;Mujeres;1;
Arenas del Rey;De 40 a 44 años;Emigraciones;Hombres;3;
Arenas del Rey;De 40 a 44 años;Emigraciones;Mujeres;2;
Arenas del Rey;De 45 a 49 años;Emigraciones;Hombres;6;
Arenas del Rey;De 45 a 49 años;Emigraciones;Mujeres;1;
Arenas del Rey;De 50 a 54 años;Emigraciones;Hombres;-;
Arenas del Rey;De 50 a 54 años;Emigraciones;Mujeres;2;
Arenas del Rey;De 55 a 59 años;Emigraciones;Hombres;1;
Arenas del Rey;De 55 a 59 años;Emigraciones;Mujeres;-;
Arenas del Rey;De 60 a 64 años;Emigraciones;Hombres;1;
Arenas del Rey;De 60 a 64 años;Emigraciones;Mujeres;4;
Arenas del Rey;De 65 y más años;Emigraciones;Hombres;6;
Arenas del Rey;De 65 y más años;Emigraciones;Mujeres;5;
Arenas del Rey;TOTAL;Emigraciones;Hombres;31;
Arenas del Rey;TOTAL;Emigraciones;Mujeres;27;
Armilla;De 0 a 4 años;Emigraciones;Hombres;55;
Armilla;De 0 a 4 años;Emigraciones;Mujeres;61;
Armilla;De 5 a 9 años;Emigraciones;Hombres;36;
Armilla;De 5 a 9 años;Emigraciones;Mujeres;47;
Armilla;De 10 a 14 años;Emigraciones;Hombres;47;
Armilla;De 10 a 14 años;Emigraciones;Mujeres;44;
Armilla;De 15 a 19 años;Emigraciones;Hombres;54;
Armilla;De 15 a 19 años;Emigraciones;Mujeres;42;
Armilla;De 20 a 24 años;Emigraciones;Hombres;66;
Armilla;De 20 a 24 años;Emigraciones;Mujeres;70;
Armilla;De 25 a 29 años;Emigraciones;Hombres;94;
Armilla;De 25 a 29 años;Emigraciones;Mujeres;137;
Armilla;De 30 a 34 años;Emigraciones;Hombres;138;
Armilla;De 30 a 34 años;Emigraciones;Mujeres;107;
Armilla;De 35 a 39 años;Emigraciones;Hombres;111;
Armilla;De 35 a 39 años;Emigraciones;Mujeres;112;
Armilla;De 40 a 44 años;Emigraciones;Hombres;98;
Armilla;De 40 a 44 años;Emigraciones;Mujeres;86;
Armilla;De 45 a 49 años;Emigraciones;Hombres;77;
Armilla;De 45 a 49 años;Emigraciones;Mujeres;57;
Armilla;De 50 a 54 años;Emigraciones;Hombres;56;
Armilla;De 50 a 54 años;Emigraciones;Mujeres;52;
Armilla;De 55 a 59 años;Emigraciones;Hombres;43;
Armilla;De 55 a 59 años;Emigraciones;Mujeres;35;
Armilla;De 60 a 64 años;Emigraciones;Hombres;29;
Armilla;De 60 a 64 años;Emigraciones;Mujeres;28;
Armilla;De 65 y más años;Emigraciones;Hombres;62;
Armilla;De 65 y más años;Emigraciones;Mujeres;56;
Armilla;TOTAL;Emigraciones;Hombres;966;
Armilla;TOTAL;Emigraciones;Mujeres;934;
Atarfe;De 0 a 4 años;Emigraciones;Hombres;36;
Atarfe;De 0 a 4 años;Emigraciones;Mujeres;38;
Atarfe;De 5 a 9 años;Emigraciones;Hombres;29;
Atarfe;De 5 a 9 años;Emigraciones;Mujeres;30;
Atarfe;De 10 a 14 años;Emigraciones;Hombres;27;
Atarfe;De 10 a 14 años;Emigraciones;Mujeres;17;
Atarfe;De 15 a 19 años;Emigraciones;Hombres;32;
Atarfe;De 15 a 19 años;Emigraciones;Mujeres;29;
Atarfe;De 20 a 24 años;Emigraciones;Hombres;57;
Atarfe;De 20 a 24 años;Emigraciones;Mujeres;39;
Atarfe;De 25 a 29 años;Emigraciones;Hombres;58;
